Date / Time,City,State,Shape,Duration,Summary,Posted
12/31/11 18:30,Bishopville,SC,Diamond,4 hrs,Strobe-like blue,white, green, and red lights east of SC, MP108 I-20.  ((NUFORC Note:  Possible sightings of stars or planets??  PD)),1/12/12
12/31/11 18:30,Arvada,CO,,5 minutes,Muted red glowing sphere changed directions then vanished,1/12/12
12/31/11 18:30,Acme,MI,Sphere,3 mins,Five orange orbs seen 6:30 pm 110 miles north of Traverse City MI,1/24/12
12/31/11 18:30,Marysville,WA,Fireball,3+ hours,Bright orange object in the northern sky moved and was joined by another similar object; both moved away after 3+ visits.,1/12/12
12/31/11 18:30,El Cerrito,CA,Triangle,3 hours,Triangular and two-light formations seen over the California Bay Area.,1/12/12
12/31/11 17:30,El Cerrito,CA,Light,Several hours,Dancing triangular light formations over California Bay Area,1/12/12
12/31/11 17:15,Shrewsbury,NJ,Circle,10-15 seconds,Reddish-orange light that slowly disappeared,1/12/12
12/31/11 17:05,Spokane,WA,Fireball,2 minutes,2 fireball like lights,silent.south to north.,1/12/12
12/31/11 01:10,Marysville,WA,Light,15 minutes,6 orange lights south of marysville, Wa.,1/12/12
12/31/11 00:30,Fort Erie (Niagara) (Canada),ON,Light,2 minutes,Green on and off light with no craft associated moving faster than any jet plane can go &amp; direction change.,7/5/13
12/30/11 23:00,Richmond,KY,Cigar,30sec,Two solid lights about 100 feet in the air over a field.,1/12/12
12/30/11 22:30,San Francisco,CA,Sphere,1 minute,Red orb light hovers over couple in San Francisco, CA 12/30/2011,1/12/12
12/30/11 21:50,Fayetteville,NC,Light,~10 min,Reddish/orange object in sky in Fayetteville, NC,1/12/12
12/30/11 21:15,Yankton,SD,Triangle,3 minutes,5 lights seen to the north of Gavin's Point Dam near Yankton.  group of 3 joined by 2 additional,1/12/12
12/30/11 20:45,Thompson's Station,TN,Light,90 minutes,Distant point of light zig-zags, hovers and then moves rapidly across sky,1/12/12
12/30/11 20:00,Morongo Valley,CA,Fireball,1 seconds,A big bright ball of fire traveling at low altitude in the mid-evening.,5/13/12
12/30/11 19:00,Augusta,NJ,Formation,20 mins,Orange and some red object in some formation, quickly disappearing into the atmosphere,1/12/12
12/30/11 19:00,Orlando,FL,Fireball,5 min.,Red-Orange fireball passing over Orlando on Dec 30th 2011,1/12/12
12/30/11 18:18,Zachary,LA,Other,6 minutes,4 low hovering changing lights in the sky,1/12/12
12/30/11 04:47,North Pole,AK,Triangle,8 min,Triangle shaped, orange and yellow light. moving in erratic behavior for about  8 min.,1/12/12
12/30/11 01:00,Temecula/Menifee,CA,Triangle,5 minutes,Little triangles, and one big one with multiple lights, huge.,1/12/12
12/30/11 00:20,Corydon,IN,Triangle,15 minutes,Multiple triangular aircraft, white red and orange lights. low flying, super quiet, not fast,1/12/12
12/29/11 23:00,Leland,NC,Sphere,around home,I stand in my yard 6days ago and what i thought was a bright star was a sphere with lights goind around it lightly colors and the spher,1/12/12
12/29/11 23:00,Morrisville,NC,Light,1 minute,Ball of blue light moving very quickly,1/12/12
12/29/11 22:58,Moncks Corner,SC,Light,2 seconds,A bright point of white light in the night sky that shot off into the horizon faster than anything I've ever seen.,1/12/12
12/29/11 22:00,Anderson,CA,Fireball,,On Dec 29,2011 at 2200 I saw 3 glowing orbs over Anderson, California,1/12/12
12/29/11 21:30,Los Angeles,CA,Unknown,1 minute,Flickering amber mass with erratic darting movements.,1/12/12
12/29/11 21:15,Arcadia,CA,Light,2 seconds,Green flash of light over Arcadia, California.,1/12/12
12/29/11 21:06,Douglas,MA,Light,3 Seconds,Green light crosses sky at very fast pace.,1/12/12
12/29/11 20:10,New Cumberland,WV,Disk,20:10-0600,At the cloud line height blue and red lighted object zips crazily about inside of a 20 degree area at a 70 degree angle upward facing n,1/12/12
12/29/11 20:00,Cedar Falls,IA,Light,10-15 minutes,Bright golden light seen twice on the same road to home.,1/12/12
12/29/11 19:30,Portsmouth,NH,Light,5 minutes,Moving groups of lights,1/12/12
12/29/11 18:30,Jacksonville,FL,Light,45 minutes,A light hovered in the sky two nights, moving back and forth.,1/12/12
12/29/11 18:25,Studio City,CA,Triangle,1:30 SEC,3 Orange round spheres, with hot white looking centers with what appeared to be a shutter,  they flew in triangular formation.,1/12/12
12/29/11 18:03,Arabi/Chalmette,LA,Triangle,10 min,Triangle shaped aircraft with a light at each point, different colors, hovering about 100-200 feet above the ground.,1/12/12
12/29/11 18:00,Austin,TX,Cigar,25-45 seconds,Rotating Object Moves Across the Austin Sky,1/12/12
12/29/11 16:30,Austin,TX,Fireball,30 seconds,Have green have red ball of light for 30 seconds,1/12/12
12/29/11 06:30,Midlothian,VA,Circle,20 min,Ball of lights very far out in the AM sky over 23112,1/12/12
12/28/11 22:30,Topeka,KS,Triangle,1 min,A triangle shape object flew across the sky  while I was taking my dog outside.,1/12/12
12/28/11 22:30,Rocky Mount,NC,Formation,20 minutes,Four orange light formation moving slowly across the sky in eastern north carolina.,1/12/12
12/28/11 21:30,Maricopa,AZ,Fireball,45 minutes,I saw 3 objects that hung around for the full time, It affected my car gauges.,1/12/12
12/28/11 21:05,Lahaina,HI,Circle,30,Round light red circle with scanner like red beaming down,1/12/12
12/28/11 21:00,Chattanooga,TN,Fireball,15-20 minutes,Four glowing orange orbs float over the city,3/13/12
12/28/11 20:00,Corpus Christi,TX,Light,,Several young people witness a cluster of orange lights in the night sky.,1/12/12
12/28/11 17:50,Chattanooga,TN,Light,30 minutes,Four family members witnessed some 14-18 bright yellow/orange lights move slowly over city,3/13/12
12/28/11 16:00,Herculaneum,MO,Cylinder,less than 60 seconds,Teen daughters saw cylindar shape object with landing legs protruding from bottom, with silver metallic reflection.,1/12/12
12/28/11 15:00,Beacon,NY,Diamond,30-40 seconds,Huge and hanging right over the bridge entrance,3/13/12
12/28/11 12:31,Santa Barbara,CA,Cylinder,,Flying Saucer Photo,7/4/12
12/27/11 22:10,Edwards,CO,Light,5 min.,3 ufo&quot;s 10-15 miles apart looked like stars crisp light changing color moving slow and steady west south west,1/12/12
12/27/11 22:00,Puyallup,WA,Other,3 seconds,I was upstairs cleaning out a closet and my husband was sleeping; the kids were downstairs and started screaming as they loudly ran up,1/12/12
12/27/11 21:45,Security,CO,Chevron,about 20 seconds,Lights hovering in sky over Security,  Colorado.,2/3/12
12/27/11 19:15,Auburn,CA,Sphere,1 minute,Large and orange amber colored sphere hovering in the sky over Auburn, CA,1/12/12
12/27/11 19:00,Media,PA,Flash,30-45 seconds,Sky flashed bright blue and red,1/12/12
12/27/11 18:30,Redondo Beach,CA,Triangle,7 seconds,Triangle UFO flys low over Redondo Beach,1/12/12
12/27/11 15:50,Imperial,MO,Fireball,10  to 15 seconds,Saw two reddish orange orbs or objects come down from the clouds in Imperial, MO while driving north on I-55,1/12/12
12/27/11 12:53,Santa Rosa,CA,Circle,20 sec.,Two orange globes rising straight up in the sky next to one another,1/12/12
12/27/11 05:25,Albuquerque/Aiport,NM,Circle,5 seconds,Yellow ball accelerates rapidly from a standstill over Albuquerque Int'l Airport,1/12/12
12/26/11 23:54,South Lyon,MI,Triangle,15 Seconds,Big Iso-triangular craft 3 bright white lights tight up front, flashing center red, several bright whites in a row in back, slight hum,1/12/12
12/26/11 23:50,Novi,MI,Triangle,,3 immense white lights over Novi, MI.,1/12/12
12/26/11 21:30,Morganton,NC,Circle,2-5 mins,4 Red and orange pulsating circle objects slowly ascending till disapear.,1/12/12
12/26/11 21:15,Buffalo,NY,Formation,10 seconds,Four dimly lit triangular objects whistle as they pass low over Buffalo, NY,1/12/12
12/26/11 20:25,Queensbury,NY,Circle,3 minutes,2 red flying circles fade away and reappear,1/12/12
12/26/11 19:45,Emmett,ID,Light,3 minutes,4 red/orange lights moving towards the next in line upwards untill all disappearing one at a time,1/12/12
12/26/11 19:45,Maugansville,MD,Formation,Less than one Minute,While walking my dog,  I noticed several orange/red lights in the sky.  The number is an approximate guess as a row of townhouses was i,1/12/12
12/26/11 19:35,North Hollywood,CA,Light,2 min,Bright flashing red light moving south in sky,1/12/12
12/26/11 19:35,Naples (about 70 miles east of),FL,Diamond,about 30 seconds,Diamond-square shape hovering over I75 in Florida, tips illuminating blue!,1/12/12
12/26/11 07:30,Houston,TX,Light,30 Seconds,Stationary white light hovering in southwest region of Houston, Texas.,1/12/12
12/26/11 06:30,Phoenix,AZ,Unknown,20,An object with blue lights over Phoenix,1/12/12
12/26/11 03:31,Albany,NY,Oval,3 seconds,Brightly reflecting oval shape drew my attention when I stepped outside around 3:30 pm this afternoon in Albany, New York,1/12/12
12/26/11 02:17,Seattle,WA,Fireball,3 minutes,3 orange orbs or fireballs fly in formation over Seattle (Capitol Hill/Madison Valley) on December 26, 2011 at around 2:17 AM.,1/12/12
12/26/11 01:06,Brooksville,FL,Changing,15 min,Multi Colored/Shape Shifting Bright lighted UFO sighting on 12/26/11 in Brooksville , FL,1/12/12
12/26/11 00:00,Junction City,KS,Diamond,3:00,Big red lights flying low,1/12/12
12/25/11 23:50,The Villages,FL,Light,For the past week, happen,Definite ufo sighting, repeatable/observable.,1/12/12
12/25/11 23:30,Port St Lucie,FL,Oval,3 min,Bright Orange Orbs flying silent over Port St Lucie Florida Christmas night,1/24/12
12/25/11 23:00,Wantagh,NY,Fireball,1 minute,Four orange lights,1/12/12
12/25/11 22:15,District Heights,MD,Circle,3 minutes,About 10:15 pm December 25th, I witness a circular shaped craft with 2 very dim lights rotating in a circular motion under the craft.,8/27/15
12/25/11 22:00,Littleton,CO,Cylinder,30 seconds,3 yellowish lights forming a triangle with a bright beam of light pointing down in the center.,1/12/12
12/25/11 22:00,Hickory,NC,Sphere,2 minutes,Red orbs over lake-no sound-spark falls from one to another,5/15/13
12/25/11 22:00,New London,NH,Light,3 minutes,3 red dots, form from a triangle into a line, then combine into 1 dot, which contined moving east.,1/12/12
12/25/11 21:58,Hometown,IL,Unknown,20 seconds,High speed white light !!!!!!!!!!!!!,1/12/12
12/25/11 21:15,Sarasota,FL,Triangle,12sec,A la 9:15 salgo ala llarda de mi amigo amiral las estrella con su hija y mi amigo estoy localisando el lusero I me percato tres luces r,1/12/12
12/25/11 21:05,Sierra Vista,AZ,Disk,continuing,There is an object in the sky that we have confirmed cannot be an aircraft because it is hovering.,1/12/12
12/25/11 21:00,Helena,MT,Fireball,2 minutes,Orange ball in the night sky,1/12/12
12/25/11 21:00,Cedar Rapids,IA,Fireball,40-50 seconds,I saw a large fireball pass over my house at about 1000 feet --no noise, traveling about 15mph.,1/24/12
12/25/11 20:30,Delray Beach,FL,Fireball,8 - 10 min,Wife and I saw 6 flare like objects take off from north and proceed west.  ((NUFORC Note:  Witness is former USMC.  PD)),1/12/12
12/25/11 20:30,Winter Garden,FL,Triangle,1:30,Very Large Triangle shaped object with multiple colored lights.  I ran to get my wife and kid they saw the lights but did not see the s,1/12/12
12/25/11 20:00,Charleston,WV,Circle,Over 1 hour,Very bright circular object hovering over the town of Charleston, WV on Xmas night!  ((NUFORC Note:  Star or planet??  PD)),1/12/12
12/25/11 20:00,Hanover,MA,Circle,1/2 hour,More than 30 orange lights in Massachusetts,1/12/12
12/25/11 19:55,Burlington,WA,Triangle,10 minutes,Triangle fire-like ball over Burlington,1/12/12
12/25/11 19:30,Bradenton,FL,Triangle,30 minutes,Bright orange triangle shaped lights over Bradenton, Florida,1/12/12
12/25/11 19:30,Holbrook,NY,Light,10 Minutes,Four Yellow/ golden lights alligned perfectly in the sky. None were moving except for one.,1/12/12
12/25/11 19:00,Knoxville,TN,Sphere,10 min.,7 orange orbs flew across the sky one at a time in the same path, appeared out of nowhere, and faded away.,1/12/12
12/25/11 18:45,West Jordan,UT,Light,30-40 minutes,Bright stationary light above Oquirrh mountains &#8211; seen for 30-40 minutes,1/12/12
12/25/11 18:15,Pompano Beach,FL,Circle,2 MINUTES,LARGE BRIGHT ORANGE OBJECT.  ((NUFORC Note:  Report from 16,000-hour pilot.  PD)),1/12/12
12/25/11 18:15,Defiance,MO,Circle,1.5 minutes,Took my dogs out to go to the bathroom, neighbors pointed out 10-15 circular orbs hovering vertically of one another.,1/12/12
12/25/11 18:00,Washougal,WA,Unknown,7 minutes,Bright red light with yellow/orange lights fading in and out as if rotating around red light,1/12/12
12/25/11 17:30,Prior Lake,MN,Light,3-4 minutes,Two red lights over Prior Lake, MN,1/12/12
12/25/11 16:45,Heathsville,VA,Sphere,30 seconds,Silent orange glowing ball seen in sky over heathsville,1/12/12
12/25/11 07:30,Upper Darby,PA,Unknown,27 seconds,Orange glowing light unidenified flying object,1/12/12
12/25/11 07:22,West Jordan,UT,Fireball,5 minutes,Red Horizontal Lights in the Sky,1/12/12
12/25/11 04:54,Albany/Peacan City,GA,Other,2 seconds,I could only see it in the flash of the lightening.,1/12/12
12/25/11 02:00,Eden Prairie,MN,Other,2-3 seconds,Comet-like object flying across sky,1/12/12
12/25/11 00:15,Rogers,AR,Light,2 minutes,Sighting from near Pinnacle Hills Mall in Rogers, Ark. &#160;Four orange lights hovering off to our west, southwest, near Northwest Arkansas,1/12/12
12/24/11 23:50,Fountain,CO,Light,20 sec,Glowing Light Above Norad in Colorado Springs,1/12/12
12/24/11 23:00,Phoenix,AZ,Other,15 mins.,Purple light dances around sky while disappearing  and reappearing.,1/12/12
12/24/11 23:00,Lenore,WV,Changing,1-2 min,I saw  what looked like an aircraft at first.  It was flying east to west, slowly.  As it came over me, I realized one of the lights wa,1/12/12
12/24/11 22:35,Kirkland,WA,Light,15 minutes or so,Odd light seen from Kirkland facing west.,1/12/12
12/24/11 22:15,Boynton Beach,FL,Fireball,5 minutes,Orange fireball/light seen on christmas eve Boynton Beach Florida,1/12/12
12/24/11 22:00,Pensacola,FL,Fireball,15 minutes,Looked like a fiery fiery snowglobe.,2/18/13
12/24/11 22:00,Boise,ID,Circle,30 minutes,Bright red star at about 30 degrees above eastern horizon.  ((NUFORC Note:  Possibly Sirius?  PD)),1/12/12
12/24/11 22:00,Littleton,CO,Circle,5 minutes,Saw four orange-red circles sitting still in the sky south-east of Littleton Christmas Eve about 10 pm.  Two faded out and a while late,1/24/12
12/24/11 21:45,Rio Rancho,NM,Circle,3 minutes,Rio Rancho, New Mexico UFO spotted on Christmas Eve,1/12/12
12/24/11 21:30,New York (Long Island),NY,Fireball,10-15 minutes,6 fireballs ascended in formation and vanished one after another.,1/12/12
12/24/11 21:30,Boise,ID,Light,25 minutes,Red Pulsating Light Seen in Boise on Christmas Eve,1/12/12
12/24/11 21:10,Gaithersburg,MD,Circle,10 minutes,Lights over Gaithersburg, MD,1/12/12
12/24/11 21:00,Levittown,PA,Circle,About 25 minutes,Glowing orange lights floating in the sky that lite up and disappeared.,1/12/12
12/24/11 20:50,Port Charlotte,FL,Changing,15 minutes,Serpentine UFO over Port Charlotte, FL Christmas Eve,1/12/12
12/24/11 20:50,Warminster,PA,Other,1 minute,A long Bar like shaped craft with lights all along it witnessed by 2 people in Bucks County PA,1/12/12
12/24/11 20:30,Brickerville,PA,Formation,30 seconds,3 glowing orange orbs over the PA Turnpike on Christmas Eve.,1/12/12
12/24/11 20:30,Pumpkin Center,LA,Light,10 Minutes,Red-Orange Silent Bright Light near Hammond La,1/12/12
12/24/11 20:05,Irvine,CA,Triangle,3-5 min,Irvine CA, 8:05 PM Dec. 24 2011. V Shaped light formation 4 lights on each side which pulsated extreamly bright white.,1/12/12
12/24/11 20:00,Hatboro,PA,Other,15 seconds,We were at my inlaws house for christmas eve dinner. I went outback to have a smoke. When i looked up to see the stars I noticed a craf,1/12/12
12/24/11 20:00,Spanaway,WA,Formation,1:30+,This is my second confirmed, and somehow knew it was about to take place!!??,1/12/12
12/24/11 20:00,Grand Junction,CO,Other,5 min,Large red ball of light with trail of white/yellow lights seen over Grand Junction, CO,1/12/12
12/24/11 20:00,Oldsmar,FL,Oval,3 minutes,I was leaving my parents house when my Dad said, &quot;What is that?&quot;.  My Mom and I looked up and we saw a red oval craft in the sky.  It w,1/12/12
12/24/11 20:00,West Jordan,UT,Fireball,5-10 mins,4 red orbs over West Jordan, UT. on Christmas Eve 2011,7/4/12
12/24/11 19:50,St. Louis,MO,Triangle,approx 90 seconds,6 lights spanning across the street , a triangle shaped object hovering and spinning, silent,1/12/12
12/24/11 19:30,Catonsville,MD,Sphere,1-2 minutes,Orange spheres in the sky,1/12/12
12/24/11 19:00,Clarks Green,PA,Unknown,2:00 MIN,Slightly orange round lights moving in the sky.,1/12/12
12/24/11 18:30,Sammamish,WA,Fireball,15-20 seconds,VERY Bright yellow/red object moving across sky, seen from Sammamish at about 6:30 pm 12/24/11.,1/12/12
12/24/11 18:20,Henrico,VA,Oval,10 seconds,Neon blue oval shape zipping across the sky,1/12/12
12/24/11 18:00,Bridgewater,MA,Unknown,several minutes,2 stationary lights in the southwest sky from Bridgewater, MA, highly visibly at dusk when nothing else visible in the sky except the .,1/12/12
12/24/11 17:45,Olney,MD,Light,3 seconds,Fast moving very small circular or disk shaped bright bluish-white object moving SW over Olney, MD 5:45 PM,1/12/12
12/24/11 13:30,Tooele,UT,Light,3 minutes,3 red non- blinking lights seen from Tooele over Salt Lake Valley,1/12/12
12/24/11 11:49,Calistoga (2 miles outside),CA,Oval,a few seconds (at most),A grey, oval-shaped object in the sky appears in a photograph taken on this date (but not actually witnessed at the time),1/12/12
12/24/11 10:50,Superior,CO,Cigar,8 minutes,10:50 am.  Black cigar object with vapor ring; traveled west over Hwy 36 near Superior, then south toward Rocky Mt. Airport.,8/1/14
12/24/11 08:30,Clearwater,FL,Circle,,We were outside having dinner and all of a sudden one spark came in the sky for a few seconds and then two followed.,1/12/12
12/24/11 08:00,Salt Lake City,UT,Circle,45 min,3 crafts dropped off and hovered over and flicked for 45 minutes,1/24/12
12/24/11 06:50,Phoenix,AZ,Unknown,15 minutes,Bright Blue &amp; Red Object in North Valley,1/12/12
12/24/11 06:30,Bradenton,FL,Changing,5 min,Large Pulsating Colorful Light over Eastern Manatee County,1/12/12
12/24/11 05:00,Bradenton,FL,Changing,30 min,Saw it Again to the West this time.Large Colorful Pulsating Light.,1/12/12
12/24/11 04:40,San Leandro,CA,Other,30 sec,A quiet, dark and large floating arc moving from south to north towards downtown Oakland at 4:40 a.m.,1/12/12
12/24/11 02:00,Fairbanks,AK,Sphere,1 hour,Bright Orb/Sphere with pulsating blue and red lights hovering with jerky motion.  ((NUFORC Note:  Sighting of Sirius??  PD)),1/12/12
12/24/11 00:00,Hobe Sound,FL,Light,1 hour,A very bright light about three to four times the size of a star in the sky  that appeared closer like not in space move in circle.,1/12/12
12/23/11 22:58,Grass Valley,CA,Other,9 minutes,Red lights shining on a black or invisible flying/stationary object.,1/12/12
12/23/11 22:30,Scarborough (Canada),ON,Other,>1 hr,Red white light moves over Toronto sky.  ((NUFORC Note:  Probable twinkling star.  PD)),1/12/12
12/23/11 22:15,Tijuana,CA,Fireball,30 seconds approx.,Fireballs in Tijuana,Mexico s night sky  Dec 23 2011,1/12/12
12/23/11 21:00,Palmdale,CA,Other,2 minutes,Because of my past history inside the craft (s) &amp; (MILABS) this could be related to U.S. UFO/FLAP!!!,1/12/12
12/23/11 20:45,Naples,FL,Other,5 min,Seven bright points of orange lights in a loose string formation @8:45 pm,1/12/12
12/23/11 20:18,Marietta,GA,Fireball,1 minute 30seconds,Fireball over Marietta, Ga,1/12/12
12/23/11 19:55,Orlando,FL,Light,15 minutes,Multiple orange colored lights moving towards downtown Orlando, then ascended upwards and vanished.,1/24/12
12/23/11 19:30,Rio Rancho,CA,Fireball,less than one minute,I was walking out of the Target on 528 (Rio Rancho Blvd) and looked up and eastern to the stars towards the Big Dipper and to the left,1/12/12
12/23/11 18:16,Kalispell,MT,Unknown,4 seconds,Object emitting Green and or Red light fell 1 mile away at 700 mph.,1/12/12
12/23/11 18:00,Syracuse,NY,Sphere,40 min,Bright white light in the shape of a huge sphere over Onondaga County/Syracuse and moved very fast in all four directions.,1/12/12
12/23/11 17:14,Spokane,WA,Light,4 seconds,Bright green light, fast moving.,1/12/12
12/23/11 17:00,Spokane,WA,Fireball,10 sec,Fireball??,1/12/12
12/23/11 17:00,San Diego,CA,Sphere,approx. 3 mins.,Two beautiful color changing light spheres danced thru the sky.,1/12/12
12/23/11 16:45,Plattesmouth,NE,Unknown,10 mins,Falling objects or debris over Plattesmouth Nebraska,1/12/12
12/23/11 16:30,Spokane,WA,Fireball,30 min,Bright orangish spheres traveling slowly from east to west then ascending until gone.,1/12/12
12/23/11 16:30,Lehighton,PA,Light,couple of seconds,Unexplained lights over lehighton Pa,1/12/12
12/23/11 14:30,Hudson/Stillwater,WI,Changing,5 mins,Cross shape, changing in to a star shape but staying a cross shape ?? then to a shape that was like a chine's fortune cookie just the,1/12/12
12/23/11 08:10,Port St. Lucie,FL,Light,3 minutes,Four independent pulsating lights that formed a triangle shape then flew off.,1/12/12
12/23/11 03:00,Conroe,TX,Rectangle,5 minutes,Rectangle shape the size of a football field, width of about 30 feet, entire ship outline in white neon like a vehicle from tron.,1/12/12
12/23/11 00:30,Yakima,WA,Formation,ten minutes,Eight bright silent pulsating UFOs move over Yakima WA neighborhood and hover for 10  minutes then disappear.,1/12/12
12/22/11 21:00,Stafford Springs,CT,Light,30,30+ orange-red floating glowing lights in sky,1/12/12
12/22/11 21:00,Stafford Springs,CT,Triangle,1 minute,9 orange lights hovering above the trees,1/12/12
12/22/11 20:50,Hermiston,OR,Light,3 minutes,Orange light flying over Hermiston, Oregon,1/12/12
