lat,lng,city,state,date,specs
30.2999195,99.2442144,Harper,TX,2/15/17,White light moving West to East at a high rate of speed.
39.3331197,82.9824019,Chillicothe,OH,2/15/17,Crazy lights in the sky.
30.2999195,99.2442144,Harper,TX,2/15/17,"((ADDENDUM FROM WITNESS))  Bright, round light moving fast traveling from West to East."
39.3331197,82.9824019,Chillicothe,OH,2/15/17,Lights in a row in the sky the tons appered out of no where all bliking
38.96367710000001,84.0807664,Bethel,OH,2/15/17,Orange lights in sky Clermont county Ohio
35.131547,79.42947889999999,Aberdeen,NC,2/15/17,"One object hovering over Starview Rd.,  and Pee Dee Rd.,Rd Sand Springs got brighter then slowly moved heading south US HYW 15-501 disa"
37.68717609999999,97.33005299999999,Wichita,KS,2/15/17,Orange balls of light in the sky.  ((anonymous report))
37.3058839,89.51814759999999,Cape+Girardeau,MO,2/15/17,There was a visible steady white light coming out of a Westerly Direction at about the 10 o'clock position traversing across the sky in
36.1958946,85.44858490000001,Algood,TN,2/15/17,I saw a boomerang shaped aircraft in the beautiful night sky.
41.8650534,80.7898089,Ashtabula,OH,2/15/17,On February 15th while traveling west on interstate 90 near Ashtabula OH. Mile marker 226 around 5:35 am I witnessed the a strange blue
34.0555693,117.1825381,Redlands,CA,2/14/17,"Slow moving and instant size changing orb with ring around it.  ((NUFORC Note:  Sirius, or some other &quot;twinkling&quot; star??  PD))"
33.8358492,118.3406288,Torrance,CA,2/14/17,"At just past 21:00  on Feb 14, I stepped outside to view the evening sky. Orion is usually up at this time. As I looked up I noticed"
34.0966764,117.7197785,Claremont,CA,2/14/17,Four big white lights in the sky over SoCal.
40.6259316,75.37045789999999,Bethlehem,PA,2/14/17,One White light and one reddish ball of fire light by grocery store in Bethlehem Pa.
45.6318397,122.6716063,Vancouver,WA,2/14/17,"Triangle flying object in Vancouver, WA."
34.0522342,118.2436849,Los+Angeles,CA,2/14/17,Bright light over LA county disappears.
42.9317335,76.5660529,Auburn,NY,2/14/17,"To the W, I saw huge ball if light.  It was too big to be a star or planet.((NUFORC Note:  Report submitted by airline employee.  PD))"
37.4946568,120.8465941,Turlock,CA,2/14/17,"Bright light over Turlock, CA."
38.4318551,120.5718719,Pioneer,CA,2/14/17,Bright white spherical object with thin tail.  ((NUFORC Note:  U. S. Navy launch of ICBM missile from a submarine.  PD))
38.7521235,121.2880059,Roseville,CA,2/14/17,A star-like object moving slowly and eminating light downward and sideways then disappearing.
34.1466467,118.8073729,West+Lake+Village,CA,2/14/17,Driving on 405 going north saw a light in the middle of the sky remaining still.  Didn't move and was just sitting there.  Disappeared
36.8524545,121.4016021,Hollister,CA,2/14/17,Saw a light in the sky towards the south and thought it could be a plane or helicopter. It began to make a zig zag pattern in the sky a
38.4334566,77.4242972,Stafford,VA,2/14/17,((HOAX??)) Faint light in the sky with an adjacent light accross the initial light and occasional third light ((anonymous report))
46.146779,122.9084445,Kelso,WA,2/14/17,"Blinding orange light, followed by time loss."
38.0405837,84.5037164,Lexington,KY,2/14/17,"Oval appeared out of nowhere, green lights in front orange back with tracer, darted across sky, lights  off and black oval hoovered"
40.6128161,89.45926089999999,Morton,IL,2/13/17,Ball of white light seen while driving on interstate near morton driving into peoria.
43.4442432,71.6472988,Franklin,NH,2/13/17,"Triangle shaped object with Red, blue and white lights, opera glasses used.  ((NUFORC Note:  Possible sighting of Sirius??  PD))"
43.02137829999999,96.6308708,Alcester,SD,2/13/17,Ufo east if house.
43.280373,71.6002039,Concord+-+Penecook,NH,2/13/17,Went to take the dog out to go the bathroom (she hadn't been out since 3 pm ). When she got to the bottom of the stairs I opened the do
42.9627564,91.8082167,West+Union,IA,2/13/17,Myself my wife and a friend stepped outside. While out in front of the house no more than a few minutes later we noticed 8 orange glowi
35.0525909,83.19681729999999,Highlands,NC,2/13/17,Bright Yellow Orb hovering low in the night sky.
40.7127837,74.0059413,New+York+City,NY,2/13/17,"I was driving on the FDR towards the Bronx, green ligh flew in direction from the river towards the city,object flew fast lasting about"
40.1606666,74.0679753,Wall,NJ,2/13/17,"I was driving northbound on the parkway, when I saw a bright ball of white light drop quickly from the sky just beyond the southbound s"
42.0834313,71.396725,Franklin,MA,2/13/17,Bright green sphere flying extremally &amp; scary fast overhead
39.0925597,84.5474435,Ludlow,KY,2/13/17,Bright oval shaped object.
36.910231,121.7568946,Watsonville,CA,2/13/17,Red spheres.
41.143245,81.8552196,Medina,OH,2/13/17,Resemble Phoenix lights craft.  Very high rate of speed.  Faster than any know fighter jets.  Made no sound. ((anonymous report))
36.9752283,121.953293,Capitola,CA,2/13/17,6 bright red orb-like objects in the sky hovering above Monterey Bay.
39.0275659,83.91965200000001,Mt.+Orab,OH,2/13/17,"3 orange/yellow lights suddenly appeared, seemed to &quot;fall&quot; into each other, and then disappeared; three times. ((anonymous report))"
40.0578384,74.1371832,Brick,NJ,2/13/17,"Bright white light, moved slowly eastward then slowly faded out.  ((NUFORC Note:  ISS??  PD))"
33.7455731,117.8678338,Santa+Ana,CA,2/13/17,i notice there was a blue dot circle flying in my video for about 2 seconds.  ((NUFORC Note:  Lens flare.  PD))
42.331427,83.0457538,Detroit,MI,2/13/17,((HOAX??))  Black triangle that has color change led look lights that formed triquetra in the middle very big  ((anonymous report))
46.2856907,119.2844621,Richland,WA,2/12/17,"bigger than 2 football fields, lightning white lights flashing all the way around and red lights flashing all around the white lights"
33.4150485,111.5495777,Apache+Junction,AZ,2/12/17,Yellow round flashes
21.5766372,158.2065004,Mokuliea,HI,2/12/17,UFO.  ((NUFORC Note:  Sighting of Venus?  PD))
36.70983349999999,81.9773482,Abingdon,VA,2/12/17,faint orange lighted craft flying high and quiet over abingdon va heading toward marion va.
33.5805955,112.2373779,Peoria,AZ,2/12/17,"Stationary bright white light west of Peoria, AZ.  ((NUFORC Note:  Probable sighting of Venus.  PD))"
45.4312294,122.7714861,Tigard,OR,2/12/17,Spotted a bright light directly west of my position at 45&#176;23'60: N. 122&#176;46'53W.&#160; ((NUFORC Note:  Sighting of Venus.  PD))
28.0222435,81.7328567,Winter+Haven,FL,2/12/17,My wife spotted the three fireball looking spheres in the sky over the lake alfred carefree cove area. From 17 92 intersection
44.9591352,89.6301221,Wausau,WI,2/12/17,"Snail Speed, Moving Star, Extreemly bright, Wausau's skycams kept going down.  ((NUFORC Note:  Venus??  PD))"
41.4651134,81.3509416,Novelty,OH,2/12/17,Strange bright light/object western sky geauga county.  ((NUFOR Note:  Possible sighting of Venus?  PD))
36.2806939,80.3592197,King,NC,2/12/17,Fast spinning Orbs with light hovering in the sky.  ((NUFORC Note:  Sighting of Venus.  PD))
44.9537029,93.0899578,Saint+Paul,MN,2/12/17,2 seen hoving.  ((NUFORC Note:  Sighting of Venus.  PD))
41.6303103,87.85394250000002,Orland+Park,IL,2/12/17,"Low, BRIGHT white light."
33.8358492,118.3406288,Torrance,CA,2/12/17,Today at 15:15 my wife and I went to visit her mother and arrived there at 15:35. At 15:45 my son called us and said he could see a UF
34.456151,118.5713823,Valencia,CA,2/12/17,Day time 5 objects or one large object with 5 identifiable points
28.6988853,81.30812259999999,Winter+Springs,FL,2/12/17,White lit cigar shaped object moving very quickly and effortlessly for a minute before disappearing to the East in the blink of an eye.
27.8187623,82.1496049,Lithia,FL,2/12/17,Large green fireball fall from northeast coast toward southeast.
45.9635895,66.6431151,Fredericton+(Canada),NB,2/12/17,"Bright, multi coloured, shape changing object, very large, low in the sky, hovering then moving off quickly."
45.9484045,93.07540759999999,Brook+Park,MN,2/12/17,We noticed a sweet fruity smell and a smell that was dusty and smelt like gun powder. The dogs were sniffing as well. We got sick and d
33.7444613,118.3870173,Rancho+Palos+Verdes,CA,2/12/17,During my rounds around the property I observed a triangle shaped craft flashing multiple lights at a low altitude. The craft came from
44.9591352,89.6301221,Wausau,WI,2/11/17,"I was driving home from work, the sky was overcast and I noticed 3, what I thought might have been a planet and stars, but it was to ov"
35.5843235,78.80001279999999,Fuquay-Varina,NC,2/11/17,While taking the family dog outside it was identified that an unknown glowing orange object around 1000 feet up was flying just above o
46.50992249999999,114.0931588,Stevensville,MT,2/11/17,Large bright light with some red moving very slowly in the west. Then just faded. Two nights in a row. Second night seen by three peopl
27.3364347,82.53065269999999,Sarasota,FL,2/11/17,Bright orange flare like objects moving very slowly in night sky.
30.7265747,90.50898149999999,Amite,LA,2/11/17,Twenty one orange red objects observed over a period of 20 minutes traveling due north.
30.7265747,90.50898149999999,Amite,LA,2/11/17,Twenty one orange red objects observed over a period of 20 minutes traveling due north.
27.7518284,82.6267345,Saint+Petersburg,FL,2/11/17,5 red lights in the sky.i make just with cellphone galaxy note 3 pics...processed in snapseed....no colored pics .try get sharp is poss
27.7518284,82.6267345,Saint+Petersburg,FL,2/11/17,I came out from house and sae 5 red lights in the sky couple minutes...than lights gone
45.6769979,111.0429339,Bozeman,MT,2/11/17,"Bright Lights Appearing Over Bozeman Pass, Montana."
38.9716689,95.2352501,Lawrence,KS,2/11/17,"Slow, massive, low flying triangle"
30.4876954,87.69970939999999,Summerdale,AL,2/11/17,I work in a facility that doesn't allow photography or cellphones.  I and my superviser stepped outside (cloudy day) and to the north o
39.1073317,76.57107529999999,Pasadena,MD,2/11/17,Very bright no sound shaped like a triangle.
42.0307812,93.63191309999999,Ames,IA,2/11/17,Three lights in a triangular formation.
47.5403732,122.6362492,Port+Orchard,WA,2/11/17,They made no noise they hovered stationary two hours and did nothing while there were other planes in the air but they never moved.
36.2731957,79.0475115,Hurdle+Mills,NC,2/10/17,Missing time during return trip home from picking up pizza.
34.0028786,84.1446376,Duluth,GA,2/10/17,"I am a firefighter, while responding to a call I glanced over to the full moon and the glow that it had around it. I saw a long cylinde"
37.4653757,76.964306,New+Kent,VA,2/10/17,"To our left we spotted two orange/red lights at the same altitude close to each other, able to travel lateral.  The lights turned off a"
40.5884373,73.65790799999999,Long+Beach,NY,2/10/17,Circle I. Sky  ((NUFORC Note:  Witness provides minimum of information.  Looks like missile launch.  PD))
44.8041322,93.1668858,Eagan,MN,2/10/17,"Bright light against sun, magnificent brightness and maneuverability through clouds, dim to dark and bright.  ((anonymous report))"
42.6072552,83.9293952,Howell,MI,2/10/17,((HOAX??))  Their was a lantern/ship flying fast.  ((anonymous report))
36.933433,82.6290459,Norton,VA,2/9/17,"Three strong, pulsing lights hovering in sky North of Orton, in the direction of the operational coal tipple one red light in center, i"
36.3134397,82.3534727,Johnson+City,TN,2/9/17,"Round craft seen over Johnson City, Tn. Multiple witnesses. Had the effects of egg embryo in close look through high power night scope."
38.7669954,90.41150569999999,Bridgeton,MO,2/9/17,Glowing bright bronze colored orbs in a line near expressway (I-70) in the departure end of the runway near the airport in STL.
40.3470543,74.0643065,Red+Bank,NJ,2/9/17,((HOAX??))  Ok i wake up and noticed one plane with flashing lights making away from me so i watched it keep stopping and going&#8230;
30.8327022,83.2784851,Valdosta,GA,2/9/17,My friend and I saw the same orbs of lights from opposite ends of a entire city.
38.3031837,77.4605399,Fredericksburg,VA,2/9/17,Saucer like object with strobbing lights and lighted figures seen roaming within Fredericksburg Forest trail
41.7020432,72.30119169999999,Columbia,CT,2/9/17,I was awake watching television and there were flashing red and blue lights in the sky they remained for a hour till a red orb about 15
32.2217429,110.926479,Tucson,AZ,2/8/17,"Bright red light traveled across sky in Tucson, Arizona.  No sound, then flickers out to the west of city."
42.0925258,88.8512063,Kirkland,IL,2/8/17,"Reddish orange light that got brighter and dimmed out, twice, the second time getting brighter and dimming out even quicker."
33.4355977,112.3496021,Avondale,AZ,2/8/17,"Large orange/reddish light high in the sky, moves horizontal and fades away."
26.1420358,81.7948103,Naples,FL,2/8/17,"Solid round off white light, first confused with the North Star but was too big. Light was stationery.  ((anonymous report))"
33.8160058,78.680016,North+Myrtle+Beach,SC,2/8/17,"Large bright light stationary in the sky, watched for a good 8-10min then had to run to the store real quick before 9pm. When I got bac"
35.9910383,106.0818233,Espanola,NM,2/8/17,"Craft spotted hovering above Walgreens in Espanola,N:M:"
35.9910383,106.0818233,Espanola,NM,2/8/17,"Craft spotted hovering above Walgreens in Espanola,N:M:"
44.9592231,70.1539542,Kingfield,ME,2/8/17,"Bright light over Mt. Abraham in Kingfield, ME.  ((NUFORC Note:  Possibly Venus??  PD))"
34.433237,117.6467917,Pinion+Hills,CA,2/8/17,"Myself and 5 other witnesses saw 2 small aircraft flying low near Wrightwood, CA.  They were a triangle chevron shape."
53.2779625,110.0061451,Lloydminster+(Canada),AB,2/8/17,A ball of fire in the sky.
30.6649119,97.9225161,Liberty+Hill,TX,2/8/17,"Oval tipped object blueish glow moving very slowly NW to E low in sky no sound almost transparent,  I got very dizzy."
30.4382559,84.28073289999999,Tallahassee,FL,2/8/17,((HOAX??)) IT WAS A CIRCLE LIKE SPACE CRAFT SPINNING AROUND WITH DIFFERNT COLORS THEN IT CHANGED INTO A 3 LIGHT SPACE CRAFT
28.2188992,82.45759380000001,Land+O'Lakes,FL,2/7/17,"Green neon light in the shape of an orb crossed state Road 54, moved from North to south, crossed the road and went into the woods on t"
30.3088076,89.33004609999999,Bay+St.+Louis,MS,2/7/17,"The object was round and  admitted light,but made no sound Like electro magnetic propulsion system.The object was moving from east to w"
32.2217429,110.926479,Tucson,AZ,2/7/17,"Four strobing lights seen in motion moving from the south to the west in Tucson, AZ with military activity present"
43.5407172,116.5634624,Nampa,ID,2/7/17,"Triangle shaped.  Orange to red glow.  Would be dim, bright, and disappear.  Then reappear in different location.  Silent."
43.3754405,116.5290116,Melba,ID,2/7/17,"Oval shape with yellow, red, blue, and green pulsating lights observed for 18 minutes in a dark sky."
33.5442781,84.23380929999999,Stockbridge,GA,2/7/17,Me and my wife were sitting on the porch when I noticed a slow moving aircraft. This didn't look or move like a normal aircraft. It had
47.5403732,122.6362492,Port+Orchard,WA,2/7/17,Circular craft with blue illumination bright white lights
47.5403732,122.6362492,Port+Orchard,WA,2/7/17,Driving west on SR 16 just west of Purdy Drive saw a bright blue light SE part of sky followed by blue green light lasted about 20 sec.
32.8406946,83.6324022,Macon,GA,2/7/17,Hovering over the interstate two large circles on each end with a bright light that lit up the sky. Between the two 3 rectangular light
32.8406946,83.6324022,Macon,GA,2/7/17,Hovering over the interstate. 2 large circles on the ends of aircraft  at the bottom a bright light lit the sky up.((anonymous report))
38.4192496,82.44515400000002,Huntington,WV,2/7/17,Recorded 3 different orange balls flying from same direction.  No sound and disappeared after flying so far. ((anonymous report))
40.5800669,79.7667151,Arnold,PA,2/6/17,Orange glow over western PA.
35.0853336,106.6055534,Albuquerque,NM,2/6/17,"Mile marker 149 I-40 on the outer west edge of Albuquerque, NM.  ((NUFORC Note:  Other reports.  USAF craft being shipped?  PD))"
27.7518284,82.6267345,St.+Petersburg,FL,2/6/17,Object with two lights moving erratically after green fireball dissipated.
38.3606736,75.5993692,Salisbury,MD,2/6/17,"Very Large &quot;parentheses&quot; shaped craft In Salisbur,y MD."
30.2111627,85.8671863,"Panama+City+Beach,+gulf",FL,2/6/17,I saw suddenly 2 lights appear as I looked into saw in a distance 2 lights and then another 3 lights that then appeared to be 5 or so t
45.5230622,122.6764816,Portland,OR,2/6/17,"Object is in high orbit, many different patterns of movement. It appears to have thrusts of some kind going out in all directions to he"
47.5403732,122.6362492,Port+Orchard,WA,2/6/17,I was pulling out my drive way the sky lit up a blue/green color for 4 sec then it happened again about 1 minute later.
43.4100107,86.34867919999999,Whitehall,MI,2/6/17,Green comet?  Over west Michigan.  ((NUFORC Note:  Reported by the news media as a meteor.  PD))
39.9547861,82.81211909999999,Reynoldsburg,OH,2/6/17,Green fire.  ((NUFORC Note:  Reported by the news media as a bright meteor.  PD))
44.977753,93.2650108,Minneapolis,MN,2/6/17,Fast moving ball of light over Mississippi River in Minneapolis.
40.8845903,77.1411474,Millmont,PA,2/6/17,Strange Orange ball of light slowing moving and then just disappearing into the sky.
41.719978,87.7479528,Oak+Lawn,IL,2/6/17,"Oak Lawn, Illinois, Bright greenish/white floating ball of light came from the sky like a projectile leaving behind a red trail."
40.1201443,123.8233635,Redway,CA,2/6/17,Flash of green light in the sky right before the power when out.
40.0378755,76.3055144,Lancaster,PA,2/6/17,Emitted a bright white light.  ((anonymous report))
42.0886576,85.2347051,Athens,MI,2/5/17,"Red/White triangle, and &quot;helo&quot; rotor sound,"
20.6211562,87.0844822,Rivera+Maya,NM,2/5/17,Bright Red Circle in the Sky making Rationous Moves
41.8781136,87.6297982,Chicago,IL,2/5/17,"Red glowing ball moving south then went slowly strait up and stopped before it came back down slowly twice, started flashing before it"
30.1493838,96.68608619999999,Carmine,TX,2/5/17,"At 9:48 pm around Feb 5th a Orange solid glowing basketball size object was flying 30,000 feet or more moving at a constant speed."
42.8077958,87.92424799999999,Village+of+Caledonia,WI,2/5/17,Ball of light that changes shape.  ((NUFORC Note:  Probably Venus.  PD))
45.2733153,66.0633081,Saint+John+(Canada),NB,2/5/17,Dark green object shoots straight up from mountain.
36.1034126,84.1318632,Clinton,TN,2/5/17,"I saw a circular object with around 10 lights in a circular patten around it,.  ((NUFORC Note:  We suspect the star, Sirius.  PD))"
44.0581728,121.3153096,Bend,OR,2/5/17,27+ lights in formation quickly moving across sky synchronized.
40.2859203,74.348582,Manalapan,NJ,2/5/17,I witnessed a light in the sky that was stationary.  2 hours.  The light changed shape at least 3 times.  ((NUFORC Note:  Venus.  PD))
32.8383828,116.9739167,Santee,CA,2/5/17,Large circular pattern of at least 20 bright white indiviual lights in the sky.  ((NUFORC Note:  Venus?  PD))
36.5297706,87.3594528,Clarksville,TN,2/5/17,Objects were flying behind the clouds in an Erractic pattern slow but Erractic like someone was Moving 3 big flaslights in the sky It w
43.0730517,89.4012302,Madison,WI,2/5/17,"White orb over Lake Mendota, Madison, WI.  ((NUFORC Note:  Lens flare, caused by photographing the Sun.  PD))"
31.9575818,110.955646,Sahuarita,AZ,2/5/17,"Sahuarita, Arizona, lights."
25.9860762,80.30356019999999,Miramar,FL,2/4/17,"Eyewitness account of Red Flashing UFOs in Miramar, FL.  ((anonymous report))"
33.2486638,111.6342993,Queen+Creek,AZ,2/4/17,Red/orange object--circle to chevron shape with lights hovering overhead with no sound
44.448423,95.79119159999999,Marshall,MN,2/4/17,Bright neon/forest green orb moved under the clouds.  Entered view with a bright flash and a momentary tail. ((NUFORC Note:  Meteor?))
42.3875968,71.0994968,Somerville,MA,2/4/17,Small bright object falling from the early evening sky after seemingly breaking apart in the lower atmosphere.
39.0826135,74.82377860000001,Cape+May+Court+House,NJ,2/4/17,I was driving around because my son fell asleep in the car. While traveling SSE I noticed what I thought to be a meteor.
33.7444613,118.3870173,Rancho+Palos+Verdes,CA,2/4/17,Saw a red circular orb light with other orbs circling it in the night sky.  ((anonymous report))
26.6167555,80.0684479,Lake+Worth,FL,2/3/17,I smoke on my front porch frequently I was out tonight and saw a bright orange ball I thought it was a planet but it was lower. I looke
30.4879678,90.86148779999999,Walker,LA,2/3/17,"Red and green light craft over Walker, Louisiana for several days now.  ((NUFORC Note:  Venus?  PD))"
30.54269949999999,97.5466702,Hutto,TX,2/3/17,5-6 red lights appear over the night sky.
27.3364347,82.53065269999999,Sarasota,FL,2/3/17,Saw Orange glow headed in the South East direction.  Seemed to flicker as it got past us.
38.2526647,85.7584557,Louisville,KY,2/3/17,Bright round orb in sky appeared to be moving slow.  Carefully watched and the light dimmed and lowed in sky then brightened and rose b
33.4483771,112.0740373,Phoenix,AZ,2/3/17,"Phx, I lookup and saw this intense light just hovering no not that it was fix no plane or helicopter.  ((NUFORC Note:  Venus.  PD))"
39.0670456,76.6654513,Gambrills,MD,2/3/17,Seen a bright light in the sky a lot bigger than any star. First it was going left then it was going up.  ((NUFORC Note:  Venus.  PD))
29.4749754,81.1270035,Flagler+Beach,FL,2/3/17,"Driving towards home, and the lights cuaght my eye. As I looked up, it seemed like I was under a shadow even though it was dark. It was"
29.4086072,81.2518833,Flagler,FL,2/3/17,"Giant triangle over the river.It was big. It has amber colored lights on the underside at each wing end.It hovered low, about 5"
29.4749754,81.1270035,Flagler+Beach,FL,2/3/17,Dark Triangular Object Approx 500 ft in width and was NOT a B2. Flagler Beach.
45.8774469,92.3674164,Webster,WI,2/3/17,We observed a shining light in the southwest sky.  ((NUFORC Note:  Probably a sighting of Venus.  PD))
38.7881062,90.4974359,St.+Charles,MO,2/3/17,Diamond shaped silent craft with single light and 4 illuminated tapered trapezoidal wing segments.  ((anonymous report))
40.1645785,74.2082671,Howell,NJ,2/2/17,I was turning down West Farms Road when I saw a triangle shaped object  flying on its side.  Very bright .
33.4151843,111.8314724,Mesa,AZ,2/2/17,3 Pulsing yellow/orange lights.  ((anonymous report))
21.4022222,157.7394444,Kailua,HI,2/2/17,"Bright light morphed into 2 lights, morphed back into 1, moved, then disappeared. ((anonymous report))"
30.6953657,88.0398912,Mobile,AL,2/2/17,"Orange fireballs for 3 days at the same time of day each day, with some weird stuff happening after.((NUFORC Note:  Venus.  PD))"
42.88644679999999,78.8783689,Buffalo,NY,2/2/17,Loud thunder sounding noise green Object went by
47.4809872,118.2544187,Harrington,WA,2/2/17,Very slow moving object in night sky.
38.5025537,90.62790439999999,Eureka,MO,2/1/17,Witnessed trailer hauling flying saucer.  ((NUFORC Note:  Other reports.  Piece of USAF equipment.  PD))
42.963947,78.73780909999999,Williamsville,NY,2/1/17,Light up the entire sky.
34.4212052,84.1190804,Dawsonville,GA,2/1/17,"Bright white circular light doing figure 8 motions, oval motions, and straight dir. motions.  ((NUFORC Note:  Celestial object.  PD))"
33.4255104,111.9400054,Tempe,AZ,2/1/17,Four orange lights Tempe.
37.7944939,92.13484129999999,Fort+Leonard+Wood,MO,2/1/17,Driving N 15 mi. N of Ft. Leonard Wood on I-44 north last night at exactly 10:15 pm.  saw line of police cars spaced out .
48.24770729999999,116.3071233,Hope,ID,2/1/17,Object that gave off a changing red/orange/green light.  Very large.  ((NUFORC Note:  Venus or Sirius?  Anonymous report.  PD))
42.63839249999999,79.0278156,Angola,NY,2/1/17,I had a client call me about a sighting Over herrplace Angola ny.  ((
39.8027644,105.0874842,Arvada,CO,2/1/17,We drive our car in the night when we see objects of orange and red lights in a formation in the sky . couple they move and the others
34.1336186,117.9075627,Azusa,CA,2/1/17,"Object sighted coming in low from foothill area, morphed into 3 rotating ovals and went east and up."
30.3321838,81.65565099999999,Jacksonville,FL,2/1/17,"Oval with flashing green and red lights, hovering and no sound."
47.5666668,122.3867537,West+Seattle,WA,2/1/17,"I was on a flight from Seattle to Portland and about 10 minutes after take off,  I noticed two lights together off the left side of the"
41.3556539,72.0995209,New+London,CT,2/1/17,"Bright V-shaped object over New London, near Court House"
42.1048228,70.9453218,Abington,MA,2/1/17,Around 5:30PM I was in front of my house when I noticed a bright light in the Northeastern Sky passing by the Beehive Cluster. It seeme
34.5291,90.58999999999999,Helena,AR,2/1/17,INCREDIBLE SIGHTING WITH IMAGES
34.1489719,118.451357,Los+Angeles/Sherman+Oaks,CA,2/1/17,"Two small bright lights moving slightly, they were not touching, than disappeared. There were no clouds"
41.8781136,87.6297982,Chicago,IL,2/1/17,"Notice an object over Chicago west of the moon, I waited an hour to see if it moved.  ((NUFORC Note:  Venus.  PD))"
42.5005583,90.66457179999999,Dubuque,IA,2/1/17,"February 1, 2017 was driving west, alone across Julien Dubuque bridge.(Between Iowa and Ill.)   When looking up   I saw a disk shaped c"
34.8993297,77.5466342,Richlands,NC,1/31/17,Fireball with very bright red beggining of the tail
33.0581063,112.0476423,Maricopa,AZ,1/31/17,"While driving 347 towards Maricopa, saw 6 lights gradually appear then disappear - 4 in a tight line formation."
44.6365107,123.1059282,Albany,OR,1/31/17,Odd swarelling movement.at end of it's path.
38.0293059,78.47667810000002,Charlottesville,VA,1/31/17,Blue and red orb in random circle pattern alternating clockwise and counterclockwise circles and stops
40.2142565,77.0085876,Mechanicsburg,PA,1/31/17,Four orange yellow lights side by side in a slight 15 degree angle slanting to the right.
42.0417525,70.6722767,Duxbury,MA,1/31/17,((HOAX??))  Loud boom heard.
37.2683802,93.11712639999999,Strafford,MO,1/31/17,"((HOAX??))  Sightings in Strafford, MO.  ((anonymous report))"
34.9676167,82.4434548,Travelers+Rest,SC,1/30/17,At 9:50PM I was standing on my front porch facing west. The craft was moving fromy north to south at a high rate of speed. The lights w
28.669997,81.20812029999999,Oviedo,FL,1/30/17,I saw the moon and above it was I thought was Venus and there was something green and that's why I took a picture.
29.7857853,95.8243956,Katy,TX,1/30/17,Fireball fast moving to Earth.
39.2720509,76.73191609999999,Catonsville,MD,1/30/17,Please have someone prove me wrong!!
35.2543951,94.1309067,Fort+Chafee,AR,1/30/17,Large green flash light up entire area no noise left a smoke plum trail that lasted a while. ((NUFORC Note:  Meteor??  Anonymous.  PD))
43.2617503,70.8653372,Somersworth,NH,1/30/17,I went outside for a smoke at about 2:30 am on 1/30/17. I was looking at the stars as usual and pointing out the planets to myself when
26.1224386,80.13731740000001,Ft.+Lauderdale,FL,1/29/17,"Traveling N on I-I95, I could Not help but to notice 3 bright yellow lights toward the East"
33.6676103,84.01769039999999,Conyers,GA,1/29/17,"I saw three sets of four lights in the sky over the woods behind my house. There was one (very) bright gold light for each, followed by"
41.0602216,111.9710529,Layton,UT,1/29/17,The way the lights put a certain beam off was nothing I've seen before!!.  I would be glad to draw a picture if possible.
37.1752607,113.2899484,Hurricane,UT,1/29/17,"Two hovering red lights above Hurricane/LaVerkin, Utah; one slowly moved north and faded out and the other south fading out."
36.0318578,84.027655,Powell,TN,1/29/17,"Large orbs seen over toxic waste dump site in Powell, TN."
40.8893895,111.880771,Bountiful,UT,1/29/17,Bright light - minimal movement. Too high to be a helicopter.  No known planes or stars in the area.  ((NUFORC Note:  Venus.  PD))
27.7518284,82.6267345,Saint+Petersburg,FL,1/29/17,I was sitting on my porch smoking a cigarette when i saw a red orange ball of light moving eastward. The ball of light had no blinking
41.5612048,74.18848059999999,Walden,NY,1/29/17,many orange lights in the sky
47.2640071,93.6221657,Cohasset,MN,1/29/17,"Stationary, very bright light during clear, dark evening sky, northern Minnesota.  ((NUFORC Note:  Venus??  PD))"
33.7489954,84.3879824,Atlanta,GA,1/29/17,Saw one bright white light while grilling dinner move from SW-NE possibly bright white. ((NUFORC Note:  ISS.  PD))
42.8678693,71.49483219999999,Merrimack,NH,1/29/17,3 lights in sky near FAA control center for North East corrder USA
31.7087753,85.6104972,Clio,AL,1/29/17,Me and a friend witnessed a ball of light moving intelligently before suddenly vanishing.
35.0853336,106.6055534,Albuquerque,NM,1/29/17,Starlike shimmering moved very slowly east by southeast very tiny hard to re-focus after losing sight this sighting was in the daytime.
33.1958696,117.3794834,Oceanside,CA,1/29/17,"Circular floating metalic ball over Oceanside, CA."
34.1395597,118.3870991,Studio+City,CA,1/29/17,Two erratic bright white lights seen in Southern California daytime sky
42.6106478,71.23422479999999,Tewksbury,MA,1/29/17,A loud pulsating sound of low tone/pitch woke me up at approximately 3:00AM EST. The sound seemed to get closer and further away at ran
32.2217429,110.926479,Tucson,AZ,1/28/17,Ball of light through sky
35.612661,77.3663538,Greenville,NC,1/28/17,bright small red orb. disapearing and floating acts. very precisioned and accurate flying. not a drone. ((anonymous report))
35.894581,79.9908729,Trinity,NC,1/28/17,4 teardrop-shaped white lights in a row with smaller pulsating colored lights.
28.2296219,80.6996989,Grover,FL,1/28/17,Two eye shaped disks with 3 round lights seen between mountains driving South West on 85 near Grover NC
26.3683064,80.1289321,Boca+Raton,FL,1/28/17,Lights rise in groups of 3 or 4 from coastal horizon into sky
33.8360034,79.0478143,Conway,SC,1/28/17,"Conway sc, bright star like light but not a star moving slowly through the sky!"
31.9575818,110.955646,Sahuarita,AZ,1/28/17,"Formation of steady, orange lights east of Sahuarita AZ traveling SSW.  Visible for appx. 6 minutes."
41.5786639,81.2133262,Chardon,OH,1/28/17,Three lights spotted over rural area.
