"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/16 22:36","Boise","ID","Circle","5 minutes","4 orange orbs flying in formation.  One orb disappeared, the flying became erratic, all disappeared.  ((anonymous report))","1/19/17"
"12/31/16 22:24","Indialantic","FL","Formation","3-4 minutes","6 ufo in Melbourne Beach.  ((anonymous report))","1/6/17"
"12/31/16 22:00","New Smyrna Beach","FL","Circle","don't know","I was walking my dog when he stopped.  My dog was staring into the sky.  I saw cluster of lights forming a large circle.","3/10/17"
"12/31/16 22:00","Hallam","PA","Circle","3-4 minutes","3 orange lights, 3-4 minute duration, then vanish.  ((anonymous report))","1/6/17"
"12/31/16 20:30","Wasilla","AK","Circle","Few minutes","Lights in the sky.","1/6/17"
"12/31/16 20:00","Green Bay","WI","Light","1+ hours","This object appeared to be about &quot;radio tower&quot; height and was simply put a bright light in the sky.  ((NUFORC Note:  Venus?  PD))","1/6/17"
"12/31/16 20:00","Redmond","OR","Sphere","4 hours","12+ silent red orbs fly from west to east.","1/6/17"
"12/31/16 19:41","Lutz","FL","Formation","20 seconds","Red star formation.","1/6/17"
"12/31/16 19:00","Victor","MT","Sphere","10 minutes","Come out of our home to run an errand approx 19:00 hrs looked in sky to south seen and orange colored orb high and a distance of I gues","1/6/17"
"12/31/16 17:00","Mesa","AZ","Egg","20 minutes","Metallic object flashing in sky.","1/6/17"
"12/31/16 11:10","Eugene","OR","Diamond","10 minutes","3 strange objects on New Years Eve.","1/6/17"
"12/31/16 10:13","Deer Park","NY","Other","10:30","I saw along w/ husband which seemed like square but had section of green lights and white.  ((anonymous report))","1/6/17"
"12/31/16 09:50","Arvada","CO","Unknown","3 seconds","Extremely fast moving silent white orbs in formation over Arvada going SW turning SSW. 9:50 pm 12/31/16","1/6/17"
"12/31/16 09:20","Santa Fe","NM","Fireball","20 seconds","Orange, fiery light in north western sky, Santa Fe, NM.","1/6/17"
"12/31/16 02:45","Phoenix","AZ","Flash","5-10 seconds","A dark round object, then a bright flash of light trailing the sky.","1/6/17"
"12/31/16 02:25","Columbia","SC","Circle","Lights in the sky","Me and my brother was sitting on the roof talking and soul 2 white lights shoot across the sky shortly after that of light pointing str","1/6/17"
"12/31/16 01:32","Novato","CA","Changing","1-2 minutes","I don't know what it could have been , I am sure that it was not a plane","1/6/17"
"12/31/16 00:30","Cleburne","TX","Oval","2 hours","Me and my friend was going from his house to my house and in the sky one after another red lights following each other very slow","1/12/17"
"12/31/16 00:30","Burlington","NJ","Circle","15 minutes","The craft was red stopped and hovered for a few minutes than went straight down. Came straight up.  ((anonymous report))","1/6/17"
"12/31/16 00:00","Turner","KS","Unknown","60 seconds","Silent, slow, north bound, low altitude.  Est. 500 ft, quite amazing to me.  I am 59 yrs old, retired geologist.  ((anonymous report))","1/6/17"
"12/30/16 22:00","Myrtle Beach","SC","Light","12/28/2016","240 degrees SW from Sandy Beach Resort near 2nd Avenue.  Craft stationary just above ocean.  ((NUFORC Note:  Venus??  PD))","1/6/17"
"12/30/16 21:40","Spring Hill","FL","Cylinder",">2 minutes","Fireball in sky.  ((NUFORC Note:  Possibly a sighting of Venus.  PD))","1/6/17"
"12/30/16 20:30","Newport Beach","CA","Light","3 minutes","Bright light appears over the ocean in Newport Beach for 3 minutes on Friday 12-30-16.  ((anonymous report))","1/6/17"
"12/30/16 20:00","New River","AZ","Fireball","3 minutes","I just saw 2-3 looked like stars, not a plane, in the west sky.  The one top left &amp;quot;joined&amp;quot; the one bottom right.","1/6/17"
"12/30/16 20:00","Miss Point","MS","Unknown","15 minutes","We were heading north on Hwy 63 and saw a glow in the sky just north of Trent Lott airport.  ((anonymous report))","1/6/17"
"12/30/16 18:42","Gresham","OR","Light","1 hour","Bright light in SW sky from Gresham, Oregon.  ((NUFORC Note:  Sighting of Venus.  PD))","1/6/17"
"12/30/16 18:30","San Antonio","TX","Fireball","10 minutes","Procession of 11 fireballs.","1/6/17"
"12/30/16 15:55","Richland","WA","Triangle","2 minutes","Triangle shape flying object was flying, being chased by another throwing lasers to one another- ARMY planes following them.","12/30/16"
"12/30/16 14:42","Huntsville","AL","Formation","15 minutes","Two sets of tiny white objects flying in formation in bright blue sky","1/6/17"
"12/30/16 02:39","Providence","RI","Light","10 minutes","About 2:40 am and looked up in the sky and rite above my house was 10/12 what looked like stars.  ((anonymous report))","1/6/17"
"12/30/16 01:30","Toronto (Canada)","ON","Light","5 minutes","At least 10 blinking lights over Toronto, Canada... and 2 stopped in mid air, on a clouded night. ((anonymous report))","1/6/17"
"12/30/16 01:30","Delmar","DE","Sphere","1 1/2","((HOAX??))  Noticed a brighter object coming off the E horizon looked to have orange glow it was moving upwards quickly.","1/6/17"
"12/30/16 01:30","Delmar","DE","Sphere","1 1/2","Noticed a brighter object coming off the eastern horizon looked to have orange glow it was moving upwards quickly I went got my junk te","12/30/16"
"12/30/16 01:01","Indianapolis","IN","Diamond","51 minutes","Multiple flying and lit-up diamond shaped objects were seen going from one specific place to another.  ((anonymous report))","12/30/16"
"12/29/16 22:23","North Las Vegas","NV","Light","2-3 minutes","Bright object above mountains at distance, dims, and moves away.","1/6/17"
"12/29/16 22:23","North Las Vegas","NV","Light","2-3 minutes","Bright object above mountains at distance, dims, and moves away.","12/30/16"
"12/29/16 22:00","Hartselle","AL","Triangle","2 hours","Two triangular shaped crafts that blinked out.  ((anonymous report))","12/30/16"
"12/29/16 21:30","Davenport","WA","Unknown","3 minutes","Around 21:30 Thursday December 29 2016, I think I spotted an unidentified flying object.  My sister, mother, and I were sitting in","12/30/16"
"12/29/16 21:30","Davenport","WA","Fireball","3 minutes","It was 21:30 when my sister, mom and, I were sitting in the living room. My mom was watching some show on her laptop when she looked ov","12/30/16"
"12/29/16 21:30","Davenport","WA","Unknown","3 minutes","Bright red lighted object over Davenport, WA","12/30/16"
"12/29/16 20:40","Delray Beach","FL","Egg","5 seconds","We were walking on the beach at night and saw a fast moving, oval/orb shaped orange light moving across the sky. It looked like it had","12/30/16"
"12/29/16 20:00","El Monte","CA","Circle","15 minutes","We seen a Bright Light coming towards us and all of a sudden it stopped and back up away making sharp fast turns and it dissipated.","12/30/16"
"12/29/16 20:00","Patterson","LA","Circle","10 minutes","It was 8:00 looked up at sky seen bright white circle with green light hovering their for a few minute.  ((anonymous report))","12/30/16"
"12/29/16 20:00","Dillon","SC","Chevron","4 hours","The UFO's were flying all over Dillon,SC. I saw eight of them.","1/6/17"
"12/29/16 20:00","North Dartmouth","MA","Other","30 seconds","large with 5 glowing white lights, shaped like a Jacks (sort of 5 pointed)","1/6/17"
"12/29/16 16:17","Norfolk","VA","Rectangle",".01","My photo was taken 12-29-16 at 4:17 pm in the parking lot at the Norfolk Navy base in Va.  I was taking a photo of a group of helicopte","1/6/17"
"12/29/16 12:54","Templeton","CA","Rectangle","4-10 seconds","((HOAX??))  A flying circuit board.","12/30/16"
"12/29/16 07:00","Davie (heading to Hollywood/Ft. Lauderdale)","FL","Formation","1-3 minutes","While driving on I-595 from W to E, just passing the turnpike ramp; I saw what I thought was a bright star.","12/30/16"
"12/29/16 06:00","Elkhorn","WI","Triangle","5 minutes","Large v-shaped stationary craft with several white non flashing lights","12/30/16"
"12/28/16 22:00","Eugene","OR","Sphere","5 seconds","Driving on Beltline highway westbound and seen bright white ball of light streak across sky heading SW.","1/26/17"
"12/28/16 21:01","Fredericksburg","VA","Cylinder","15 minutes","I saw lights all above me when I looked up in the sky @9:00 pm in Fredericksburg VA no sound emitted and each object had 4 white lights","1/6/17"
"12/28/16 19:20","Elkton","MD","Light","5-10 minutes","Two bright fast lights.","1/12/17"
"12/28/16 19:00","Spring Lake (Canada)","AB","Triangle","5 minutes","Pulled over to the side of the road just outside of Spring Lake on the way to Stony. I watched it hover for about 5 minutes then it tur","2/10/17"
"12/28/16 18:00","Rosamond","CA","Circle","45 minutes","Cone Shaped changing colors &amp; bright white disc bursting orange light","12/30/16"
"12/28/16 17:00","Marlborough","MA","Triangle","2 minutes","3 red silent lights.","2/17/17"
"12/28/16 15:40","Jewett City","CT","Light","50 minutes","This object was flashing in the sky. It wasn't an airplane because it was motionless. Although We seen a few airplanes circle near the","12/30/16"
"12/28/16 08:39","Suwanee","GA","Changing","1:20","Looked like a snake when zoomed in video with few lights going down it and far away look like a flashing star.","1/6/17"
"12/28/16 08:30","Millers Creek","NC","Other","5 minutes","Big slow creepy aircraft.  ((anonymous report))","12/30/16"
"12/28/16 05:00","Multiple","IL","Light","2 hours","3 objects spotted separately, shaft of light aimed at one of them.","12/30/16"
"12/28/16 04:30","Aiken","SC","Light","3 seconds","Fast moving bright blue orb/ball of light","12/30/16"
"12/27/16 21:30","Las Vegas","NV","Other","1-2 minutes","Unusual lighted maneuvering object in the sky in NW Las Vegas","12/30/16"
"12/27/16 21:15","Columbia","MO","Light","10-15 minutes","Object moved very slowly with flashes/beams of light irregular in frequency emitting from it.  ((anonymous report))","12/30/16"
"12/27/16 19:45","Texhoma","TX","Circle","2 hours","Bright light hovering in sky at night with rotating &quot;fan&quot; around.  ((NUFORC Note:  We suspect a sighting of Venus.  PD))","12/30/16"
"12/27/16 19:30","Waianae","HI","Sphere","5 minutes","They were hovering over the ocean close to shore I was in my car traveling west and the seem to move in sink with each other  I have ne","12/30/16"
"12/27/16 18:00","Tucson","AZ","Unknown","2 hours","Bright white orb over Mt Lemmon Tucson AZ","12/30/16"
"12/27/16 15:00","Jackson","TN","Cigar","23-30 seconds","Lights over Jackson, Tennessee.","12/30/16"
"12/27/16 01:00","Center Line","MI","Light","10 seconds","Bright objects swarming in the sky.  ((anonymous report))","12/30/16"
"12/26/16 22:00","Dillon","SC","Chevron","2 hours","There were ten UFO's seen in Dillon, SC on 12/27/2016. They have been spotted in Dillon within the last few months.","1/6/17"
"12/26/16 21:30","Philadelphia (100 naut. miles E of; over water)","PA","Light","10 minutes plus","Solid/flashing light over the Atlantic Ocean.  ((NUFORC Note:  Report from commercial/ATP pilot.  PD))","1/12/17"
"12/26/16 20:00","Buckingham","VA","N/A","2 hours","flashing lights in sky","12/30/16"
"12/26/16 17:00","Chicago","IL","Fireball","10 seconds","We saw a greenish white fireball drop out of the sky on the night of December 26th near O'Hare Airport.","12/30/16"
"12/26/16 05:40","Corning/Pocahontas (between)","AR","Cylinder","10-15 seconds","A large smoke like pillar of light appeared right before six AM, it lit up the entire area for about 10-15 seconds, and then vanished.","12/30/16"
"12/26/16 00:00","Bivins","TX","Circle","6 hours","1 biggest brightest star in sky flickering.  Also,theres a few smaller flickering lights.  ((anonymous report))","12/30/16"
"12/25/16 21:30","Lincoln City","OR","Light","1 minute","Bright Light - Moved Extremely Fast.","1/6/17"
"12/25/16 20:30","Whitehall","PA","Other","N/A","Disappearing craft/craft with capability of being invisible witnessed","12/30/16"
"12/25/16 20:30","Sylvania","GA","Sphere","2 minutes","two reddish orange glowing balls","12/30/16"
"12/25/16 20:15","New London","PA","Circle","3","4 orange globes diamond pattern.","12/30/16"
"12/25/16 20:00","Cathedral City","CA","Circle","20-30 minutes","Yellowish balls came out of the N, cross the sky to the E, and up and disappeared in groups of 6 and there where several groups.","1/19/17"
"12/25/16 18:50","Belfair","WA","Light","7 minutes","Bright lights changing formation and the flying straight up until they disappeared.","12/30/16"
"12/25/16 18:00","Aliso Viejo","CA","Circle","6 minutes","Glowing lights on Christmas night, Aliso Viejo Ca.  ((anonymous report))","12/30/16"
"12/25/16 12:35","Oxnard","CA","Circle","2 minute","4 orange circular lights making triangular shapes then disappearing into the sky","12/30/16"
"12/25/16 06:15","Exit 8 mass pike","MA","Sphere","1 minute","Driving north on mass pike right before exit 8. We saw four round orange bright lights flying low in the sky. The lights were not blink","12/30/16"
"12/25/16 00:30","Oxnard","CA","Sphere","~15 minutes","Approximately 12 red glowing lights moving in formation from north to east","12/30/16"
"12/24/16 23:25","Manchester","CT","Oval","2 - 5 minutes","Orange oval light over sSE Manchester.  Hovered below cloud cover moving L/R up/down then up into clouds.  ((anonymous report))","12/30/16"
"12/24/16 22:45","Menifee","CA","Sphere","3 minutes","My wife noticed the two orange lights first. We pulled over so I could take a picture but couldnt capture one. We saw two bright orange","12/30/16"
"12/24/16 22:44","Redding","CA","Circle","2 minutes","6 reddish orange circular objects.","12/30/16"
"12/24/16 22:10","Kalispell","MT","Sphere","5 minutes","3 orange/fluorescent orange orbs both stationary and moving sighted for about 5 minutes.","12/30/16"
"12/24/16 22:00","Carson City","NV","Cross","8 second","Shooting star turns to aircraft.","12/30/16"
"12/24/16 21:50","Palmetto","FL","Unknown","2 minutes","Yellow light fly in piroutte style movement","12/30/16"
"12/24/16 21:02","Charlottesville","VA","Unknown","5 minutes","Orange/Red lights in the sky that completely reversed direction in flight.","12/30/16"
"12/24/16 21:00","Anthem","AZ","Sphere","5","7 orange lights/sphere's seen by 3 ppl on Christmas Eve.","12/30/16"
"12/24/16 20:30","Port Orange","FL","Sphere","~15 minutes","5 Orangish-red spheres traveling east to west in a row over Port Orange, Florida (Daytona Beach area) Dec 24, 2016","12/30/16"
"12/24/16 20:04","Lake Umatilla; John Day Dam (~30 mi. E of;  approximate)","WA","Light","20 seconds","A turqoise light lit up the entire sky with no apparent point of origin.","12/30/16"
"12/24/16 19:55","Marietta","GA","Circle","1 minute","Several reddish/orange lights in formation seen by two witnesses north of Atlanta, GA (Marietta, GA) on Dec. 24, 2016.","12/30/16"
"12/24/16 19:00","Greeley","CO","Unknown","20:00","Huge strange lights over the western part of the sky.","12/30/16"
"12/24/16 18:45","Montpelier","VT","Flash","2 bright flashes","My wife and I were maybe 1-2 miles down County Rd headed away from the center of Montpelier when we saw a very large red flash.","12/30/16"
"12/24/16 18:30","Waterbury","CT","Diamond","1 hour pending","Big bright point of light much much bigger than any other star in the sky.  Hovered slowly in location going NW.  ((anonymous report))","12/30/16"
"12/24/16 18:00","Ludlow","MA","Formation","1 minute","Driving down the mass pike Christmas Eve. Noticed 4 orange lights in a v formation in the low sky. Almost looked like Chinese floating","12/30/16"
"12/24/16 17:45","Olympia","WA","Sphere","40","Bright white light hoovering in the southeast sky near Olympia","12/30/16"
"12/24/16 16:45","Providence","RI","Circle","15 seconds","A very large, dim, milky-white, round object, resembling a full moon, situated next to and on the left side of the sun.","12/30/16"
"12/24/16 01:00","Bellevue","WA","Flash","6 hours","Flashes over my house.","12/30/16"
"12/24/16 00:18","Milford","CT","Diamond","10 hours total","First 4 and then 5 objects. The four were in a diamond formation. 11 hours missing time.","12/30/16"
"12/23/16 21:00","Mead/Thornton (between; on I-25)","CO","Circle","Few minutes","A blue beam of light shining down toward Earth from an aircraft about two or three miles in the sky above. The blue beam then widened.","12/30/16"
"12/23/16 21:00","Aberdeen","SD","Light","3 minutes","Out walking at about 21:00 in Aberdeen SD I saw a very bright orange, firey light moving across the sky from easy to west at about 45 d","12/30/16"
"12/23/16 20:45","Simpsonville","SC","Other","10 minutes","Burning object in the sky with balls of molten material falling from it.","12/30/16"
"12/23/16 19:30","Woodridge","IL","Light","Seconds","Bright orange light in sky.  Got out cell phones to take pic &amp; bright beam of light shot down from sky as I clicked pic IMG_0428.JPG.","12/30/16"
"12/23/16 19:00","Christiana","TN","Other","20 minutes","Driving south of Murfreesboro, we saw a bright light behind light clouds. Soon joined with another large light and two smaller ones. Th","12/30/16"
"12/23/16 18:10","Delta Junction","AK","Fireball","45 seconds","Seven fireball glowing/pulsating objects were seen moving in erratic, nonlinear fashions over Jack Warren Rd at night. They were in a s","12/30/16"
"12/23/16 17:30","Tucson","AZ","Formation","2 minutes","Ten large round solid, non-blinking, reddish-orange &quot;orb-like&quot; lights flying in formation over Tucson, AZ.","3/17/17"
"12/23/16 17:15","Fresno","CA","Oval","5 minutes","Oval shaped bright orange/yellow light stationary in the sky not moving for approximately 3 mins then just disapeared apeared to be big","12/30/16"
"12/23/16 12:00","Melbourne (Australia)","YT","Teardrop","2-3 minutes","Smokey teardrop shape 'falling' from sky in daylight.","12/30/16"
"12/23/16 03:09","Clearwater","FL","Triangle","13 seconds","Reappearance of Triangle - 3's of Otherworldly Presence","12/30/16"
"12/22/16 21:30","Girard","OH","Light","2 minutes","We seen a light far off in the distance,looked like it dropped something and then was gone, was wondering if there was a comet or meteo","12/30/16"
"12/22/16 21:30","New Brockton","AL","Light","~2 seconds","Glowing green light, darted across the sky, silent.  ((anonymous report))","12/30/16"
"12/22/16 18:40","Garland","TX","Light","20 minutes","Bright light larger and brighter than anything in sky.  stationary google christmas star..thats it  ((NUFORC Note:  Venus?  Anon.  PD))","12/30/16"
"12/22/16 18:30","Deer River","MN","Light","30 minutes+","Craft changed direction many times hovered for long periods, very bright light.  ((NUFORC Note:  Venus??  PD))","12/30/16"
"12/22/16 10:00","Evansville","IN","Circle","0.5 second","circle with lights not chopper light in the center for sure too close to be meteor.  ((anonymous report))","12/30/16"
"12/22/16 03:00","Eden","ID","Flash","flash","Large short duration flash of lightly green tinted light that brightened the entire horizon 10 miles away.","3/10/17"
"12/22/16 01:24","Sandown","NH","Other","2 seconds","Dark black shadow blazes through the night sky","12/30/16"
"12/21/16 21:45","Shrewsbury","PA","Other","7-8 minutes","All white lights, bright, one shaped like a square with a triangle on top.","12/30/16"
"12/21/16 21:30","Hillsborough","NC","Fireball","5 seconds","Large green comet-like streak in the sky; lasted 5 or 6 seconds.","12/30/16"
"12/21/16 21:00","Fort Meade","MD","Triangle","2 seconds","Triangular shaped with blinking rectangular lights, almost pyramid like","12/30/16"
"12/21/16 21:00","Redwood City","CA","Changing","30 seconds","3 witnesses of a red/orange glowing orb darting above soccer field while changing size and color.","1/12/17"
"12/21/16 19:30","Cheltenham","PA","Light","10 mins","3 bright white lights in vertical line in night sky.  ((anonymous report))","12/30/16"
"12/21/16 19:15","Waynesboro","VA","Sphere","3 minutes","Bright round object hovering in sky.","12/21/16"
"12/21/16 17:30","Springfield","MO","Oval","15 minutes","Driving home on  S Kansas expway. Noticed one craft around 1730 in the evening. I was heading south, and saw the craft in the south wes","12/30/16"
"12/21/16 07:15","Harrisonburg","LA","Circle","7:40","My friend was sitting outside and yelled to everyone to come outside and hurry all five of us got up to see what was going on when we l","12/30/16"
"12/21/16 07:08","East Peoria","IL","Other","2-3 minutes","Trapezoid object over I-74 E between E. Peoria and Morton, IL approx. 7AM.","1/6/17"
"12/21/16 03:00","New York","NY","Circle","10 minutes","hovering object flashing white then red light. no sound. medium altitude. second object just red. ((anonymous report))","12/30/16"
"12/21/16 00:00","Louisville","KY","Unknown","1 hour","Multiple craft ascending from north of Shelbyville road, very bright and very quiet in comparison to passenger planes seen in the sky a","12/21/16"
"12/20/16 22:30","Santa Rosa","CA","Sphere","2 minutes","Bright orange planet-like object sighted near Cassiopia","12/21/16"
"12/20/16 20:30","Sun City West","AZ","Fireball","5 minutes","Hovering silent flaming object, after a few minutes rapidly ascended to the SW and disappeared.","3/10/17"
"12/20/16 19:00","Fresno","CA","Circle","5 minutes","Twelve orange globes in formation over Fresno","12/21/16"
"12/20/16 16:15","Syracuse","NY","Circle","30 seconds","Two objects moving across the sky leaving unusually strage trails","12/30/16"
"12/19/16 21:53","Florence Jct./Reymart","AZ","Circle","60 seconds","While camping in the Cottonwood canyon Rd., along the gas line rd., I awoke to my dog growling and staring north. I looked to see what","12/21/16"
"12/19/16 21:50","Redding","CA","Light","5-6 seconds","Stargazing I saw a star just appear then moves slowly then gradually fade out","12/21/16"
"12/19/16 20:02","Gilbert","AZ","Light","15 minutes","Undulating swarm cloud of thousands of multi-colored blinking lights in the sky for 10-15 minutes.  ((NUFORC Note:  LED balloons.  PD))","12/21/16"
"12/19/16 19:02","Phoenix","AZ","Circle","3 days","Bright light in the night sky.  Disappears within about every 30 min returns in intervals.   ((NUFORC Note:  Venus??  PD))","12/21/16"
"12/19/16 18:30","Huber Heights","OH","Cylinder","1 hour","Entire family sees very large, stationary, bright light in the night sky which simply disappears all at once.","12/21/16"
"12/19/16 18:00","Conway","AR","Chevron","Hours","((NUFORC Note:  No information provided by witness.  PD))","12/21/16"
"12/19/16 10:30","Anchorage","AK","Circle","160 seconds","4 red silent crafts flying from North to South with no flashing airplane lights.  ((anonymous report))","12/21/16"
"12/19/16 06:50","Town and Country","MO","Light",">10 minutes","I was heading N on Barrett Stat. Rd, saw glimmering in the sky N of Manchester slowly drifting. many different colours.","12/21/16"
"12/19/16 03:30","Salt Lake City","UT","Triangle","5 minutes","Triangular shaped object changing speed.  ((anonymous report))","12/21/16"
"12/19/16 01:27","Richardson","TX","Triangle","N/A","3 triangular shaped craft - flying in V-formation from West to East, just North of Dallas Texas, and the night sky was very clear","12/21/16"
"12/18/16 22:00","Wetaskiwin (Canada)","AB","Light","4 minutes","Bright Red Light Seen by Roommate and Myself in Northren sky moving West to East.","12/21/16"
"12/18/16 21:50","Berryville","AR","Formation","Some seconds","I saw my dog looking up at the sky.  Looked up as well to see 15-18 gold lights in a loose flock-like formation. ((anonymous report))","12/21/16"
"12/18/16 21:15","Honolulu","HI","Light","5 minutes","I observed what appeared to be 7-10 red lights in the shape of an egg moving West to East over Honolulu and Waikiki. It paused twice an","12/21/16"
"12/18/16 21:00","St. George","UT","Chevron","2-3 seconds","V-shaped lights heading SW at high rate of speed. No sound.","12/21/16"
"12/18/16 20:40","Bend","OR","Other","1 minute","Large fleet of lights flying together in unity across the sky over Bend Oregon","12/21/16"
"12/18/16 19:30","Mission","KS","Light","10 minutes","Too yellow to be airplanes.  And traveling in a line formation","12/21/16"
"12/18/16 19:00","Lancaster","OH","Light","3 minutes","I thought they were plane lights at first but in a umbrella formation they never moved.  Just a yellowish white lights.","12/21/16"
"12/18/16 18:30","Great Falls","MT","Triangle","10 seconds","Bright pulsing triangular objects that flew very fast.","2/10/17"
"12/17/16 21:00","San Pedro","CA","Other","2 hours","Object changing colors and slowly going up into the sky. Bright and almost not moving at all.  ((NUFORC Note:  Sirius?  PD))","12/21/16"
"12/17/16 20:00","San Diego","CA","Sphere","10-15 minutes","Was standing on top of Sunset Cliffs overlooking the Pacific ocean.  I noticed a dim red light around near where the horizon should hav","12/21/16"
"12/17/16 20:00","Kahana","HI","Fireball","4 seconds","Fireball 4 seconds in duration coming from the ocean in Kahana Maui going west to east. ((anonymous report))","12/21/16"
"12/17/16 19:53","Waipio","HI","Circle","2-3 seconds","Single greenish-blue sphere seen on the Island of Oahu, Hawaii.","12/21/16"
"12/17/16 19:15","Ojai","CA","Oval","1 minute","Unidentified aerial object somewhat bright in the sky.  ((NUFORC Note:  We suspect a sighting of Venus.  PD))","12/21/16"
"12/17/16 07:30","Weston","FL","Circle","5 minutes","Approx. 15 red ball shaped lights traveling in a line going across the sky.  They appeared to coming from the S.  ((anonymous report))","12/21/16"
"12/17/16 00:08","Fairfield","CA","Fireball","4","Large craft chases smaller craft","12/21/16"
"12/16/16 23:30","Rio Rancho","NM","Fireball","10 seconds","The mysterious sound and wake of an explosion in Rio Rancho.","12/21/16"
"12/16/16 22:20","Hixson","TN","Other","2 minutes","V-shaped lights hovered still, disappeared, then took off.","12/21/16"
"12/16/16 22:00","Dade City","FL","Circle","3-5 seconds","A giant ball of light falling in the Northern sky down to the Earth.  ((anonymous report))","12/21/16"
"12/16/16 19:30","La Veta","CO","Light","10 minutes","A light and a cloud moving at a high rate of speed.","12/21/16"
"12/16/16 18:30","Kelso","WA","Other","4 minutes","Falling fire looking object with a whiteshape on top of fire then went up fast","12/21/16"
"12/16/16 18:00","Skiatook","OK","Light","2 minutes","Bright, dense blue and white lights making 180 degree turns and hovering.","12/21/16"
"12/16/16 06:25","Carson City","NV","N/A","5 seconds","Object streaking across sky.","12/21/16"
"12/15/16 21:00","Syracuse","NY","Oval","5 minutes","UFO hovered and maneuvered over the highway ahead of us.  my car shut off and electrical, too.","12/21/16"
"12/15/16 20:30","Johnson City","TN","Triangle","2 minutes","Small, low flying, fast aircraft with bright lights.  ((anonymous report))","12/21/16"
"12/15/16 20:00","Davie","FL","Egg","5 minutes","Ultra-Bright White Blimp like Object.  ((anonymous report))","12/21/16"
"12/15/16 19:00","Winchester","KS","Triangle","1 minute","I was driving down Hwy 192 just outside Winchester, ks about 7:30 pm. I saw a massive V shaped craft go overhead. Had three lights of","12/21/16"
"12/15/16 19:00","Middlefield","CT","Light","30 minutes","Bright lights.","12/21/16"
"12/15/16 18:00","Corbin","KY","Flash","N/A","I seen a very brite streak through the air I have seen meteorites this was no meteor.  ((anonymous report))","12/21/16"
"12/15/16 17:50","Simpsonville","SC","Disk","10 minutes","Trail and horizontal lighted craft.  ((anonymous report))  ((NUFORC Note:  Possible sighting of a contrail??  PD))","12/21/16"
"12/15/16 17:00","Panama City","FL","Circle","30 minutes","2nd time this week, same spot see time same circle yellowish super bright then dims out and gets bright.  ((NUFORC Note:  Venus.  PD))","12/21/16"
"12/15/16 14:00","Stephenson","VA","Circle","1-2 minutes","I was out walking the dog and took some picture's of the bright full moon and when i looked at the picture i was shocked to see the cra","12/30/16"
"12/15/16 07:12","Chandler","AZ","N/A","1 minute","Dropping off my son at school and we saw a black line going north to south across the moon","12/15/16"
"12/15/16 05:37","Ozark","AL","Unknown","20 seconds","It looked like a plane moving slowly in the sky, until the light began the get smaller and smaller then it was completely gone!","12/21/16"
"12/14/16 20:15","Cumming","GA","Light","10 seconds","Walking tonight and wife asked what was falling from the sky. By the time I looked I saw an orange light moving across the sky,  just b","12/15/16"
"12/14/16 19:54","North Chesterfield","VA","Formation","20 seconds","Odd Lights over Bon Air, VA.","12/15/16"
"12/14/16 19:21","Dabney","KY","Triangle","80 seconds","Two triangle-shaped aircraft with unusual lights seen flying very low to the ground.","12/15/16"
"12/14/16 17:00","Clinton","CT","Circle","2 minutes","Was not a jet.","12/15/16"
"12/14/16 09:00","San Diego","CA","Oval","15 minutes","Angel, protector.","12/15/16"
